3191.649414	577.851990
3190.723633	637.257324
3189.797852	629.043274
3188.872070	610.035034
3187.945313	615.322693
3187.018555	599.021973
3186.091797	604.309692
3185.165039	598.806091
3184.238281	590.607666
3183.311523	641.731873
3182.383789	644.312073
3181.456055	622.632874
3180.528320	568.622681
3179.600586	608.936279
3178.672852	646.541443
3177.744141	614.103577
3176.816406	573.598572
3175.887695	597.727295
3174.958984	603.003418
3174.030273	635.192627
3173.101563	586.639832
3172.171875	599.986633
3171.242188	578.358093
3170.313477	594.391052
3169.383789	594.283813
3168.453125	580.733643
3167.523438	602.133606
3166.593750	612.775391
3165.663086	609.977661
3164.732422	550.761414
3163.801758	625.874390
3162.871094	558.619629
3161.939453	558.518799
3161.008789	585.264954
3160.077148	550.264465
3159.145508	560.900024
3158.213867	571.531738
3157.282227	563.380188
3156.349609	568.643005
3155.417969	608.767212
3154.485352	587.206787
3153.552734	608.547302
3152.620117	533.387817
3151.687500	541.331055
3150.753906	573.385681
3149.821289	640.254272
3148.887695	621.389771
3147.954102	554.329468
3147.020508	540.842102
3146.086914	599.637329
3145.152344	596.852478
3144.217773	561.956787
3143.284180	556.504211
3142.349609	548.378540
3141.414063	601.770081
3140.479492	580.268921
3139.543945	598.878967
3138.609375	556.001343
3137.673828	561.245972
3136.738281	542.439697
3135.802734	577.072815
3134.866211	544.914612
3133.930664	555.498718
3132.994141	579.429932
3132.057617	616.700928
3131.121094	528.505188
3130.184570	552.428162
3129.247070	541.655212
3128.310547	536.221680
3127.373047	562.797485
3126.435547	544.028015
3125.498047	525.265320
3124.560547	567.823730
3123.622070	589.043823
3122.683594	599.596680
3121.746094	562.186646
3120.807617	511.470612
3119.868164	575.300293
3118.929688	553.892578
3117.991211	575.091980
3117.051758	574.987854
3116.112305	580.206787
3115.172852	561.474609
3114.233398	619.904663
3113.292969	606.492188
3112.353516	566.488770
3111.413086	555.749817
3110.472656	552.990540
3109.532227	598.078552
3108.591797	571.393738
3107.650391	547.375732
3106.709961	563.216675
3105.768555	571.083252
3104.827148	528.488281
3103.885742	536.358215
3102.944336	541.570557
3102.001953	549.435242
3101.060547	573.219849
3100.118164	581.075928
3099.175781	570.359253
3098.232422	575.560608
3097.290039	538.330078
3096.347656	535.581055
3095.404297	559.342163
3094.460938	577.793823
3093.517578	540.589783
3092.574219	577.584351
3091.629883	556.287720
3090.686523	545.592773
3089.742188	561.382019
3088.797852	555.985107
3087.853516	566.472595
3086.909180	550.490295
3085.963867	608.604858
3085.019531	587.329468
3084.074219	595.158386
3083.128906	571.248413
3082.183594	555.279663
3081.237305	544.604065
3080.291992	578.867249
3079.345703	544.406494
3078.399414	517.885010
3077.453125	541.567139
3076.506836	538.827576
3075.560547	525.525635
3074.613281	530.710999
3073.666016	546.453918
3072.718750	546.354736
3071.771484	593.756042
3070.824219	575.179260
3069.876953	559.247070
3068.928711	601.345215
3067.980469	548.496094
3067.032227	543.123474
3066.083984	532.480652
3065.135742	524.477295
3064.186523	542.827698
3063.237305	598.055908
3062.289063	539.996460
3061.339844	589.937744
3060.389648	576.664734
3059.440430	539.702332
3058.490234	568.558655
3057.541016	613.194946
3056.590820	536.777039
3055.640625	557.725830
3054.689453	520.800232
3053.739258	533.854736
3052.788086	615.267578
3051.836914	552.062927
3050.886719	557.219421
3049.935547	528.211060
3048.984375	559.644348
3048.031250	562.169617
