2272.650391	494.226959
2271.572266	517.430115
2270.496094	501.096436
2269.417969	505.643890
2268.339844	493.956390
2267.261719	477.635864
2266.183594	491.457855
2265.103516	491.368103
2264.025391	479.691620
2262.947266	470.336304
2261.867188	481.832947
2260.787109	521.118286
2259.708984	507.129181
2258.628906	502.406067
2257.548828	488.425415
2256.468750	511.480042
2255.388672	469.735199
2254.306641	508.979614
2253.226563	464.937286
2252.146484	467.165009
2251.064453	478.640991
2249.982422	439.252014
2248.902344	496.957458
2247.820313	471.445526
2246.738281	450.564056
2245.656250	501.305237
2244.572266	478.116180
2243.490234	487.265991
2242.408203	477.941315
2241.324219	459.386108
2240.242188	466.226227
2239.158203	466.140930
2238.074219	526.043030
2236.990234	465.970367
2235.906250	449.740570
2234.822266	465.799866
2233.738281	486.464264
2232.654297	444.883514
2231.568359	483.981537
2230.484375	472.371674
2229.398438	522.969482
2228.314453	492.929413
2227.228516	492.839172
2226.142578	511.169434
2225.056641	476.543701
2223.970703	490.266754
2222.884766	478.670471
2221.796875	499.290710
2220.710938	522.203796
2219.623047	471.507355
2218.537109	503.615601
2217.449219	498.924927
2216.361328	459.754395
2215.273438	498.742126
2214.185547	477.969360
2213.097656	452.609161
2212.009766	461.714569
2210.921875	496.079926
2209.832031	433.990356
2208.744141	449.981598
2207.654297	504.988770
2206.564453	498.011230
2205.474609	484.152557
2204.386719	481.769623
2203.294922	433.513153
2202.205078	483.886261
2201.115234	472.333099
2200.025391	430.982208
2198.933594	444.655396
2197.843750	430.824127
2196.751953	423.871490
2195.660156	467.318481
2194.568359	432.877380
2193.476563	439.667755
2192.384766	418.981445
2191.292969	478.421051
2190.201172	441.714417
2189.109375	455.362885
2188.015625	473.581970
2186.921875	466.632813
2185.830078	464.260132
2184.736328	427.589691
2183.642578	448.086578
2182.548828	422.861206
2181.455078	441.066101
2180.361328	461.549164
2179.267578	413.490387
2178.171875	472.799927
2177.078125	427.040344
2175.982422	468.059814
2174.886719	440.580261
2173.791016	465.605499
2172.697266	465.519958
2171.601563	454.026703
2170.503906	453.943268
2169.408203	408.245819
2168.312500	442.375031
2167.214844	421.774963
2166.119141	446.771332
2165.021484	414.782837
2163.923828	453.442932
2162.828125	492.088776
2161.730469	419.109680
2160.632813	462.302307
2159.533203	414.401703
2158.435547	418.878540
2157.337891	441.562469
2156.238281	436.929901
2155.140625	425.473267
2154.041016	464.067291
2152.941406	423.042328
2151.841797	466.170593
2150.742188	425.160309
2149.642578	415.989410
2148.542969	456.822357
2147.443359	427.198029
2146.341797	443.022797
2145.242188	411.140350
2144.140625	431.504364
2143.041016	451.860870
2141.939453	417.724121
2140.837891	419.917053
2139.736328	458.419647
2138.634766	453.797272
2137.531250	428.759491
2136.429688	430.948700
2135.328125	419.530701
2134.224609	399.047607
2133.123047	423.910004
2132.019531	432.897858
2130.916016	432.818146
2129.812500	446.332306
2128.708984	428.128265
2127.605469	443.903107
2126.500000	414.384216
2125.396484	396.196045
2124.292969	454.975616
2123.187500	418.681519
2122.082031	425.392548
2120.978516	416.264923
2119.873047	416.188232
2118.767578	470.386963
2117.662109	438.645447
2116.554688	458.910370
2115.449219	433.963318
2114.343750	470.040283
2113.236328	449.619110
2112.128906	402.097717
2111.023438	472.038940
2109.916016	435.821625
2108.808594	474.122620
2107.701172	446.947479
2106.593750	458.149536
2105.484375	462.578003
2104.376953	480.541199
2103.269531	462.407410
2102.160156	423.983215
